idcliente;retorno_fornecedora
173927;10 - Formalizando Retirada
173975;10 - Formalizando Retirada
174421;10 - Formalizando Retirada
174452;10 - Formalizando Retirada
174550;10 - Formalizando Retirada
174715;10 - Formalizando Retirada
174782;10 - Formalizando Retirada
175241;10 - Formalizando Retirada
175348;10 - Formalizando Retirada
175425;10 - Formalizando Retirada
175830;10 - Formalizando Retirada
176100;10 - Formalizando Retirada
176280;10 - Formalizando Retirada
176303;10 - Formalizando Retirada
176415;10 - Formalizando Retirada
176416;10 - Formalizando Retirada
177066;10 - Formalizando Retirada
177184;10 - Formalizando Retirada
177352;10 - Formalizando Retirada
177511;10 - Formalizando Retirada
177702;10 - Formalizando Retirada
177965;10 - Formalizando Retirada
178015;10 - Formalizando Retirada
178175;10 - Formalizando Retirada
178368;10 - Formalizando Retirada
178786;10 - Formalizando Retirada
178864;10 - Formalizando Retirada
179022;10 - Formalizando Retirada
179041;10 - Formalizando Retirada
179149;10 - Formalizando Retirada
179156;10 - Formalizando Retirada
179355;10 - Formalizando Retirada
179472;10 - Formalizando Retirada
179665;10 - Formalizando Retirada
179690;10 - Formalizando Retirada
179833;10 - Formalizando Retirada
179961;10 - Formalizando Retirada
180006;10 - Formalizando Retirada
180102;10 - Formalizando Retirada
180105;10 - Formalizando Retirada
180106;10 - Formalizando Retirada
180123;10 - Formalizando Retirada
180406;10 - Formalizando Retirada
180476;10 - Formalizando Retirada
180601;10 - Formalizando Retirada
180742;10 - Formalizando Retirada
180796;10 - Formalizando Retirada
180865;10 - Formalizando Retirada
180898;10 - Formalizando Retirada
181115;10 - Formalizando Retirada
181392;10 - Formalizando Retirada
181491;10 - Formalizando Retirada
181626;10 - Formalizando Retirada
181667;10 - Formalizando Retirada
181992;10 - Formalizando Retirada
182318;10 - Formalizando Retirada
182434;10 - Formalizando Retirada
182630;10 - Formalizando Retirada
182782;10 - Formalizando Retirada
182831;10 - Formalizando Retirada
182976;10 - Formalizando Retirada
182995;10 - Formalizando Retirada
183020;10 - Formalizando Retirada
183050;10 - Formalizando Retirada
183187;10 - Formalizando Retirada
183354;10 - Formalizando Retirada
183460;10 - Formalizando Retirada
183742;10 - Formalizando Retirada
183960;10 - Formalizando Retirada
184028;10 - Formalizando Retirada
184200;10 - Formalizando Retirada
184384;10 - Formalizando Retirada
184513;10 - Formalizando Retirada
184545;10 - Formalizando Retirada
184567;10 - Formalizando Retirada
184862;10 - Formalizando Retirada
185072;10 - Formalizando Retirada
185199;10 - Formalizando Retirada
185333;10 - Formalizando Retirada
185432;10 - Formalizando Retirada
185484;10 - Formalizando Retirada
185626;10 - Formalizando Retirada
186009;10 - Formalizando Retirada
186111;10 - Formalizando Retirada
186160;10 - Formalizando Retirada
186246;10 - Formalizando Retirada
186479;10 - Formalizando Retirada
186516;10 - Formalizando Retirada
186564;10 - Formalizando Retirada
186574;10 - Formalizando Retirada
186764;10 - Formalizando Retirada
186837;10 - Formalizando Retirada
187408;10 - Formalizando Retirada
187478;10 - Formalizando Retirada
187503;10 - Formalizando Retirada
187506;10 - Formalizando Retirada
187531;10 - Formalizando Retirada
187655;10 - Formalizando Retirada
187690;10 - Formalizando Retirada
187752;10 - Formalizando Retirada
187955;10 - Formalizando Retirada
187956;10 - Formalizando Retirada
187972;10 - Formalizando Retirada
188017;10 - Formalizando Retirada
188051;10 - Formalizando Retirada
188501;10 - Formalizando Retirada
188506;10 - Formalizando Retirada
188514;10 - Formalizando Retirada
188686;10 - Formalizando Retirada
188747;10 - Formalizando Retirada
188846;10 - Formalizando Retirada
188895;10 - Formalizando Retirada
188922;10 - Formalizando Retirada
189004;10 - Formalizando Retirada
189006;10 - Formalizando Retirada
189008;10 - Formalizando Retirada
189128;10 - Formalizando Retirada
189193;10 - Formalizando Retirada
189263;10 - Formalizando Retirada
189545;10 - Formalizando Retirada
189640;10 - Formalizando Retirada
189838;10 - Formalizando Retirada
189875;10 - Formalizando Retirada
189986;10 - Formalizando Retirada
190010;10 - Formalizando Retirada
190418;10 - Formalizando Retirada
190760;10 - Formalizando Retirada
190885;10 - Formalizando Retirada
190994;10 - Formalizando Retirada
191063;10 - Formalizando Retirada
191118;10 - Formalizando Retirada
191380;10 - Formalizando Retirada
191486;10 - Formalizando Retirada
191903;10 - Formalizando Retirada
192535;10 - Formalizando Retirada
192552;10 - Formalizando Retirada
192767;10 - Formalizando Retirada
193268;10 - Formalizando Retirada
193270;10 - Formalizando Retirada
193519;10 - Formalizando Retirada
193556;10 - Formalizando Retirada
193569;10 - Formalizando Retirada
193719;10 - Formalizando Retirada
193823;10 - Formalizando Retirada
193935;10 - Formalizando Retirada
194708;10 - Formalizando Retirada
195332;10 - Formalizando Retirada
195534;10 - Formalizando Retirada
195538;10 - Formalizando Retirada
195829;10 - Formalizando Retirada
195889;10 - Formalizando Retirada
195909;10 - Formalizando Retirada
195933;10 - Formalizando Retirada
195972;10 - Formalizando Retirada
196562;10 - Formalizando Retirada
196648;10 - Formalizando Retirada
196768;10 - Formalizando Retirada
196769;10 - Formalizando Retirada
196932;10 - Formalizando Retirada
196946;10 - Formalizando Retirada
197065;10 - Formalizando Retirada
197503;10 - Formalizando Retirada
197650;10 - Formalizando Retirada
197973;10 - Formalizando Retirada
198113;10 - Formalizando Retirada
198292;10 - Formalizando Retirada
198407;10 - Formalizando Retirada
198409;10 - Formalizando Retirada
198414;10 - Formalizando Retirada
198418;10 - Formalizando Retirada
198693;10 - Formalizando Retirada
198868;10 - Formalizando Retirada
198899;10 - Formalizando Retirada
198972;10 - Formalizando Retirada
199064;10 - Formalizando Retirada
199253;10 - Formalizando Retirada
199316;10 - Formalizando Retirada
199317;10 - Formalizando Retirada
199357;10 - Formalizando Retirada
199411;10 - Formalizando Retirada
199537;10 - Formalizando Retirada
199609;10 - Formalizando Retirada
199712;10 - Formalizando Retirada
199872;10 - Formalizando Retirada
200563;10 - Formalizando Retirada
200664;10 - Formalizando Retirada
200675;10 - Formalizando Retirada
200828;10 - Formalizando Retirada
201272;10 - Formalizando Retirada
201273;10 - Formalizando Retirada
201280;10 - Formalizando Retirada
201298;10 - Formalizando Retirada
201325;10 - Formalizando Retirada
201327;10 - Formalizando Retirada
201729;10 - Formalizando Retirada
201881;10 - Formalizando Retirada
201909;10 - Formalizando Retirada
202198;10 - Formalizando Retirada
202407;10 - Formalizando Retirada
202516;10 - Formalizando Retirada
202995;10 - Formalizando Retirada
203255;10 - Formalizando Retirada
204158;10 - Formalizando Retirada
206593;10 - Formalizando Retirada
207440;10 - Formalizando Retirada
212504;10 - Formalizando Retirada
217103;10 - Formalizando Retirada
217191;10 - Formalizando Retirada
41942;Churn
48811;NULO
49739;NULO
61099;Churn
61901;churn
66303;NULO
72356;Churn
73012;Churn
73014;Churn
75654;NULO
76901;Churn
77495;NULO
78188;Churn
78272;NULO
78491;Churn
82270;NULO
82276;NULO
82545;NULO
84107;Churn
84135;Churn
84201;NULO
85076;NULO
85081;NULO
85347;NULO
86617;NULO
86625;NULO
86871;Churn
86947;NULO
87374;NULO
87685;NULO
87697;NULO
87831;NULO
88198;NULO
88784;NULO
89113;NULO
91339;Churn
91380;NULO
93569;NULO
95524;Churn
95561;NULO
96061;NULO
100083;Churn
100086;Churn
101457;Churn
119773;Churn
122485;NULO
191000;10 - Cancelado
195858;10 - Cancelado
198088;10 - Cancelado
198610;10 - Cancelado
201808;10 - Cancelado
201942;10 - Cancelado
203498;10 - Cancelado
220933;10 - Cancelado
228320;10 - Cancelado
228349;10 - Cancelado
232430;10 - Cancelado
233629;10 - Cancelado
235474;10 - Cancelado
241644;10 - Cancelado
242441;10 - Cancelado
253730;10 - Cancelado
254615;10 - Cancelado
255029;10 - Cancelado
255707;10 - Cancelado
256016;10 - Cancelado
257685;10 - Cancelado
257947;10 - Cancelado
262524;10 - Cancelado
262538;10 - Cancelado
264918;10 - Cancelado
265781;10 - Cancelado
266916;10 - Cancelado
267626;10 - Cancelado
269515;10 - Cancelado
269524;10 - Cancelado
278229;10 - Cancelado
290067;10 - Cancelado
294749;10 - Cancelado
299078;10 - Cancelado
300352;10 - Cancelado
300431;10 - Cancelado
309597;10 - Cancelado
